日期,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h,天气状况,气温,风力风向
2017-06-08,70,良,25,54,2,0.6,55,124,晴/晴,35℃/20℃,南风≤3级/北风≤3级
2017-06-09,148,轻度污染,29,90,5,0.7,51,213,晴/多云,37℃/21℃,南风3-4级/南风≤3级
2017-06-10,82,良,21,69,11,0.8,34,139,多云/多云,30℃/17℃,东南风≤3级/北风≤3级
2017-06-11,124,轻度污染,33,85,7,0.7,49,187,阴/阴,31℃/18℃,南风≤3级/东风≤3级
2017-06-12,88,良,34,78,17,1.2,45,146,阵雨/多云,27℃/18℃,南风≤3级/北风≤3级
2017-06-13,93,良,40,62,5,0.9,44,152,雷阵雨/晴,28℃/17℃,南风≤3级/北风≤3级
2017-06-14,123,轻度污染,37,60,3,0.8,48,186,晴/晴,36℃/21℃,南风≤3级/北风≤3级
2017-06-15,155,中度污染,38,95,4,0.7,54,220,晴/晴,37℃/24℃,南风≤3级/北风≤3级
2017-06-16,158,中度污染,59,131,7,0.7,41,223,多云/阴,37℃/24℃,南风3-4级/南风3-4级
2017-06-17,200,中度污染,82,159,12,0.9,37,267,雷阵雨/阴,35℃/25℃,南风3-4级/南风3-4级
2017-06-18,197,中度污染,70,124,11,0.9,31,262,阴/雷阵雨,34℃/23℃,南风3-4级/北风≤3级
2017-06-19,154,中度污染,37,70,3,0.6,27,219,雷阵雨/多云,30℃/20℃,南风≤3级/北风≤3级
2017-06-20,156,中度污染,32,64,3,0.7,26,221,多云/阴,33℃/22℃,南风≤3级/北风≤3级
2017-06-21,161,中度污染,48,79,8,0.9,28,226,阴/雷阵雨,30℃/21℃,南风≤3级/北风≤3级
2017-06-22,50,优,33,29,2,0.8,25,101,中到大雨/暴雨,23℃/20℃,东风3-4级/东风3-4级
2017-06-23,51,良,19,12,2,0.7,20,102,小到中雨/雷阵雨,23℃/19℃,东风≤3级/北风≤3级
2017-06-24,65,良,21,26,2,0.6,23,119,多云/多云,26℃/18℃,北风≤3级/北风≤3级
2017-06-25,108,轻度污染,26,43,2,0.5,33,169,多云/多云,29℃/20℃,南风≤3级/北风≤3级
2017-06-26,134,轻度污染,24,44,2,0.5,39,198,多云/晴,34℃/21℃,南风≤3级/北风≤3级
2017-06-27,200,中度污染,70,96,7,0.9,40,270,多云/多云,34℃/22℃,南风≤3级/北风≤3级
2017-06-28,189,中度污染,98,125,8,1.3,43,254,多云/多云,35℃/24℃,南风≤3级/北风≤3级
2017-06-29,139,轻度污染,52,77,3,0.9,34,203,雷阵雨/多云,35℃/24℃,南风≤3级/南风≤3级
2017-06-30,200,中度污染,72,113,3,0.9,39,267,多云/多云,35℃/25℃,南风≤3级/北风≤3级
2017-07-01,198,中度污染,89,132,5,1.0,42,263,多云/多云,36℃/24℃,南风≤3级/北风≤3级
2017-07-02,189,中度污染,88,108,7,1.1,33,254,多云/晴,36℃/24℃,南风≤3级/北风≤3级
2017-07-03,122,轻度污染,61,72,3,0.9,30,185,多云/雷阵雨,35℃/24℃,东南风≤3级/南风≤3级
2017-07-04,96,良,48,51,3,0.9,39,156,雷阵雨/雷阵雨,27℃/23℃,南风≤3级/北风≤3级
2017-07-05,134,轻度污染,82,80,3,1.1,38,198,多云/雷阵雨,31℃/23℃,南风≤3级/南风≤3级
2017-07-06,96,良,70,79,4,1.5,32,93,小雨/中雨,26℃/23℃,东风≤3级/东南风≤3级
2017-07-07,113,轻度污染,32,38,3,0.8,20,175,阴/多云,31℃/23℃,南风≤3级/北风≤3级
2017-07-08,161,中度污染,41,61,2,0.7,31,226,多云/多云,34℃/25℃,南风≤3级/北风≤3级
2017-07-09,169,中度污染,73,94,3,1.1,29,234,多云/多云,34℃/25℃,南风≤3级/北风≤3级
2017-07-10,136,轻度污染,25,55,2,0.6,34,200,晴/晴,34℃/24℃,南风<3级/北风<3级
2017-07-11,208,重度污染,48,94,4,0.9,44,311,多云/多云,36℃/26℃,南风≤3级/南风≤3级
2017-07-12,191,中度污染,74,132,4,1.0,41,256,多云/多云,36℃/27℃,南风≤3级/西南风≤3级
2017-07-13,131,轻度污染,63,90,3,0.8,25,195,雷阵雨/阴,36℃/25℃,西南风≤3级/北风≤3级
2017-07-14,127,轻度污染,34,63,3,0.7,34,190,雷阵雨/雷阵雨,34℃/24℃,东北风≤3级/东风≤3级
2017-07-15,97,良,40,45,3,1.0,27,157,雷阵雨/多云,32℃/25℃,东北风≤3级/东风≤3级
2017-07-16,175,中度污染,67,83,3,1.2,34,240,晴/晴,34℃/25℃,南风≤3级/南风≤3级
2017-07-17,120,轻度污染,54,68,3,1.1,28,182,多云/晴,34℃/25℃,南风≤3级/南风≤3级
2017-07-18,88,良,60,61,3,0.9,27,146,阵雨/雷阵雨,31℃/25℃,南风≤3级/南风≤3级
2017-07-19,110,轻度污染,75,74,3,0.8,25,171,阴/多云,32℃/25℃,南风≤3级/南风≤3级
2017-07-20,127,轻度污染,99,105,3,0.8,31,174,雷阵雨/中到大雨,33℃/23℃,南风≤3级/东风≤3级
2017-07-21,53,良,22,23,2,0.7,27,104,阵雨/阵雨,27℃/24℃,东风≤3级/东风≤3级
2017-07-22,38,优,23,34,2,0.7,31,77,阴/阴,28℃/24℃,东风≤3级/东风≤3级
2017-07-23,60,良,44,59,2,0.8,39,106,阴/雷阵雨,27℃/24℃,南风≤3级/南风≤3级
2017-07-24,57,良,40,54,2,0.8,41,43,阴/阵雨,29℃/23℃,西北风≤3级/北风≤3级
2017-07-25,80,良,32,52,4,0.9,34,137,阵雨/阴,30℃/22℃,西南风≤3级/南风≤3级
2017-07-26,43,优,22,34,3,0.7,32,86,小到中雨/阴,24℃/19℃,北风≤3级/北风≤3级
2017-07-27,64,良,40,66,3,1.0,48,117,多云/多云,30℃/23℃,南风≤3级/南风≤3级
2017-07-28,70,良,28,56,3,0.8,44,125,多云/多云,30℃/22℃,南风≤3级/南风≤3级
2017-07-29,91,良,31,58,2,0.7,38,150,多云/多云,31℃/21℃,南风≤3级/南风≤3级
2017-07-30,129,轻度污染,38,66,3,0.7,35,192,多云/多云,30℃/21℃,南风≤3级/东南风≤3级
2017-07-31,200,中度污染,80,101,3,1.0,36,265,晴/多云,31℃/23℃,南风≤3级/南风≤3级
2017-08-01,90,良,66,72,2,1.0,30,144,阵雨/雷阵雨,31℃/24℃,东南风≤3级/南风≤3级
2017-08-02,51,良,34,42,4,1.1,25,90,阵雨/中雨,29℃/24℃,东风≤3级/东风≤3级
2017-08-03,90,良,23,57,3,0.7,21,149,晴/晴,35℃/24℃,南风≤3级/北风≤3级
2017-08-04,112,轻度污染,21,43,3,0.6,38,174,晴/多云,36℃/25℃,南风≤3级/南风≤3级
2017-08-05,136,轻度污染,27,57,3,0.7,34,200,雷阵雨/雷阵雨,32℃/23℃,南风≤3级/东风≤3级
2017-08-06,78,良,17,34,2,0.5,31,134,多云/晴,34℃/24℃,东南风≤3级/东南风≤3级
2017-08-07,88,良,11,35,3,0.5,31,146,多云/多云,36℃/24℃,东南风≤3级/东南风≤3级
2017-08-08,162,中度污染,29,69,3,0.7,39,227,多云/雷阵雨,34℃/23℃,西北风≤3级/东风≤3级
2017-08-09,101,轻度污染,24,34,2,0.6,27,162,雷阵雨/阴,30℃/23℃,北风≤3级/北风≤3级
2017-08-10,125,轻度污染,65,83,3,0.8,33,188,多云/多云,32℃/24℃,东北风≤3级/东南风≤3级
2017-08-11,119,轻度污染,88,95,3,1.2,38,139,雷阵雨/中雨,31℃/23℃,南风≤3级/北风≤3级
2017-08-12,46,优,31,35,3,0.8,38,79,雷阵雨/雷阵雨,31℃/22℃,东风<3级/北风<3级
2017-08-13,57,良,40,47,2,0.9,37,99,雷阵雨/雷阵雨,28℃/23℃,南风≤3级/北风≤3级
2017-08-14,93,良,28,39,2,0.8,27,152,阴/阴,30℃/23℃,东南风≤3级/东南风≤3级
2017-08-15,106,轻度污染,55,75,2,1.0,32,167,雷阵雨/雷阵雨,30℃/23℃,南风≤3级/东风≤3级
2017-08-16,85,良,56,67,3,0.9,37,142,雷阵雨/阴,28℃/22℃,东风≤3级/东南风≤3级
2017-08-17,92,良,23,35,2,0.7,28,151,多云/多云,29℃/22℃,南风≤3级/东南风≤3级
2017-08-18,72,良,53,68,3,1.2,55,123,雷阵雨/阴,29℃/22℃,西南风≤3级/东北风≤3级
2017-08-19,70,良,42,43,2,1.0,33,124,阵雨/多云,29℃/22℃,东北风≤3级/东北风≤3级
2017-08-20,99,良,60,69,3,1.2,38,159,阴/多云,30℃/23℃,东南风≤3级/南风≤3级
2017-08-21,133,轻度污染,72,94,2,1.1,39,197,多云/阴,32℃/24℃,西南风≤3级/南风≤3级
2017-08-22,98,良,72,81,3,1.0,35,97,雷阵雨/中到大雨,30℃/22℃,东南风≤3级/北风≤3级
2017-08-23,57,良,20,32,2,0.7,28,109,多云/晴,32℃/22℃,西北风≤3级/北风≤3级
2017-08-24,47,优,13,37,3,0.6,38,82,晴/多云,33℃/20℃,西北风3-4级/北风≤3级
2017-08-25,47,优,10,38,3,0.5,39,80,多云/多云,32℃/19℃,西北风≤3级/北风≤3级
2017-08-26,60,良,15,56,3,0.6,49,52,多云/阵雨,29℃/19℃,南风≤3级/西风≤3级
2017-08-27,38,优,17,26,3,0.6,28,76,阵雨/阵雨,18℃/17℃,东风≤3级/北风≤3级
2017-08-28,34,优,19,23,3,0.6,28,68,多云/晴,28℃/17℃,东北风≤3级/北风≤3级
2017-08-29,49,优,17,50,3,0.5,37,87,多云/晴,26℃/16℃,南风3-4级/西南风3-4级
2017-08-30,91,良,52,87,4,0.9,44,150,多云/多云,27℃/19℃,南风≤3级/南风≤3级
2017-08-31,107,轻度污染,83,99,2,0.9,35,120,多云/多云,26℃/20℃,南风≤3级/西南风≤3级
2017-09-01,182,中度污染,139,145,3,1.5,41,143,多云/阴,27℃/19℃,西南风≤3级/南风≤3级
2017-09-02,138,轻度污染,103,105,3,1.2,34,139,多云/阴,27℃/19℃,西南风≤3级/西南风≤3级
2017-09-03,100,良,58,81,4,0.9,32,160,多云/多云,29℃/19℃,南风3-4级/南风≤3级
2017-09-04,116,轻度污染,88,107,4,1.0,36,158,阴/阵雨,28℃/20℃,南风3-4级/南风≤3级
2017-09-05,56,良,39,85,3,0.7,37,85,多云/多云,30℃/18℃,北风≤3级/北风≤3级
2017-09-06,68,良,16,53,3,0.5,41,122,晴/晴,31℃/18℃,北风≤3级/南风≤3级
2017-09-07,146,轻度污染,48,105,3,0.8,49,211,晴/晴,31℃/19℃,南风≤3级/西南风≤3级
2017-09-08,189,中度污染,118,152,4,1.3,43,254,多云/多云,31℃/21℃,东风≤3级/东风≤3级
2017-09-09,132,轻度污染,101,119,7,1.8,33,181,多云/阴,29℃/21℃,东风≤3级/南风≤3级
2017-09-10,122,轻度污染,86,107,2,1.2,41,82,雷阵雨/晴,27℃/19℃,西南风≤3级/北风≤3级
2017-09-11,50,优,20,43,2,0.5,41,89,晴/晴,29℃/16℃,北风3-4级/西南风≤3级
2017-09-12,68,良,23,65,2,0.6,48,122,晴/多云,29℃/19℃,东南风≤3级/东风≤3级
2017-09-13,123,轻度污染,74,125,5,1.2,59,186,多云/多云,29℃/20℃,南风≤3级/西南风≤3级
2017-09-14,112,轻度污染,85,118,4,1.1,52,160,阴/阴,29℃/20℃,南风≤3级/南风≤3级
2017-09-15,80,良,60,102,4,0.9,64,121,阵雨/阴,27℃/18℃,南风≤3级/南风≤3级
2017-09-16,122,轻度污染,91,124,4,1.1,63,153,阴/多云,28℃/18℃,南风≤3级/北风≤3级
2017-09-17,43,优,11,47,3,0.4,36,87,晴/晴,29℃/16℃,北风≤3级/西南风≤3级
2017-09-18,80,良,23,73,3,0.6,58,136,晴/晴,30℃/18℃,北风≤3级/北风3-4级
2017-09-19,57,良,13,48,3,0.5,47,83,晴/晴,30℃/14℃,西北风3-4级/北风≤3级
2017-09-20,58,良,14,58,3,0.5,50,91,晴/晴,27℃/14℃,南风≤3级/南风≤3级
2017-09-21,97,良,59,124,8,1.0,79,139,阵雨/阵雨,29℃/17℃,西南风≤3级/西北风3-4级
2017-09-22,70,良,23,94,2,0.5,41,83,晴/晴,28℃/14℃,西北风3-4级/南风≤3级
2017-09-23,120,轻度污染,50,192,7,0.9,75,108,多云/阴,27℃/17℃,南风≤3级/西风≤3级
2017-09-24,102,轻度污染,64,157,4,1.1,63,143,多云/阵雨,29℃/18℃,东北风≤3级/东北风≤3级
2017-09-25,100,良,76,127,8,1.5,47,136,阴/阴,28℃/19℃,东风≤3级/南风≤3级
2017-09-26,66,良,48,77,2,0.7,43,56,小雨/阴,23℃/13℃,北风3-4级/北风≤3级
2017-09-27,61,良,28,61,4,1.0,49,30,阴/晴,23℃/10℃,南风≤3级/北风3-4级
2017-09-28,36,优,10,37,3,0.4,30,66,晴/多云,22℃/11℃,西南风3-4级/西南风≤3级
2017-09-29,90,良,45,103,5,0.8,73,68,晴/晴,25℃/11℃,北风≤3级/南风≤3级
2017-09-30,142,轻度污染,113,154,4,1.2,69,112,多云/多云,26℃/16℃,南风≤3级/北风≤3级
2017-10-01,95,良,69,89,2,0.8,49,83,多云/阴,26℃/13℃,东北风3-4级/东北风≤3级
2017-10-02,44,优,13,43,3,0.6,35,36,小雨/阴,18℃/8℃,东北风≤3级/西风≤3级
2017-10-03,42,优,16,39,2,0.5,35,53,多云/晴,20℃/10℃,西南风≤3级/西南风≤3级
2017-10-04,55,良,30,62,4,0.6,40,70,晴/晴,22℃/10℃,西南风≤3级/西南风≤3级
2017-10-05,75,良,55,78,5,0.8,41,88,多云/多云,21℃/11℃,南风≤3级/南风≤3级
2017-10-06,90,良,67,88,5,0.8,50,91,多云/阴,22℃/13℃,南风≤3级/南风≤3级
2017-10-07,145,轻度污染,114,128,3,1.2,75,14,小雨/阴,19℃/13℃,东北风≤3级/北风≤3级
2017-10-08,164,中度污染,123,102,2,1.3,69,7,小雨/小雨,18℃/13℃,西南风≤3级/北风≤3级
2017-10-09,41,优,29,24,3,0.7,30,35,中雨/小到中雨,15℃/9℃,北风3-4级/北风≤3级
2017-10-10,25,优,6,7,3,0.4,20,41,小雨/阴,11℃/6℃,北风≤3级/西南风≤3级
2017-10-11,35,优,11,20,3,0.5,29,43,多云/阴,16℃/6℃,西风≤3级/北风≤3级
2017-10-12,50,优,22,37,2,0.5,40,40,小雨/多云,14℃/6℃,北风≤3级/东北风≤3级
2017-10-13,61,良,38,54,2,0.8,50,53,晴/多云,18℃/9℃,北风≤3级/北风≤3级
2017-10-14,55,良,15,33,2,0.7,43,20,小雨/小雨,13℃/9℃,北风≤3级/北风≤3级
2017-10-15,67,良,50,53,3,1.1,42,47,多云/晴,17℃/8℃,北风≤3级/北风≤3级
2017-10-16,55,良,41,54,3,1.0,42,58,晴/多云,18℃/7℃,东风≤3级/西南风≤3级
2017-10-17,92,良,70,77,3,1.2,50,48,阴/小雨,16℃/11℃,南风≤3级/东南风≤3级
2017-10-18,90,良,69,44,2,1.2,47,27,小雨/多云,15℃/9℃,西南风≤3级/西南风≤3级
2017-10-19,75,良,56,40,2,1.2,39,59,多云/多云,18℃/9℃,西南风≤3级/南风≤3级
2017-10-20,128,轻度污染,98,79,2,1.5,48,59,晴/多云,20℃/11℃,西南风≤3级/东北风≤3级
2017-10-21,100,良,73,71,3,1.3,38,72,阴/小雨,18℃/10℃,东南风≤3级/东风≤3级
2017-10-22,56,良,39,48,5,1.0,45,20,阴/多云,13℃/7℃,西南风≤3级/东南风≤3级
2017-10-23,50,优,36,43,2,0.7,39,52,多云/晴,16℃/5℃,北风≤3级/西南风≤3级
2017-10-24,92,良,70,72,3,1.0,47,65,晴/多云,18℃/8℃,西南风≤3级/南风≤3级
2017-10-25,140,轻度污染,110,92,3,1.3,56,36,阴/阴,15℃/9℃,南风≤3级/西南风≤3级
2017-10-26,202,重度污染,153,123,3,1.6,69,25,阴/多云,16℃/9℃,西南风≤3级/北风≤3级
2017-10-27,221,重度污染,170,123,3,1.6,68,46,多云/雾,18℃/10℃,南风≤3级/北风≤3级
2017-10-28,62,良,43,55,2,0.7,27,55,多云/晴,16℃/5℃,北风4-5级/北风4-5级
2017-10-29,33,优,8,23,3,0.4,28,57,晴/晴,12℃/1℃,北风3-4级/北风≤3级
2017-10-30,58,良,19,44,3,0.6,47,46,晴/晴,15℃/2℃,西南风≤3级/西南风≤3级
2017-10-31,91,良,62,105,5,1.0,73,9,多云/晴,16℃/4℃,南风≤3级/北风≤3级
2017-11-01,98,良,65,100,3,1.1,79,31,晴/阴,17℃/6℃,南风≤3级/南风≤3级
2017-11-02,71,良,52,87,6,1.0,57,56,晴/晴,17℃/3℃,北风3-4级/北风≤3级
2017-11-03,37,优,8,28,2,0.4,31,62,晴/晴,13℃/0℃,东北风3-4级/西北风≤3级
2017-11-04,67,良,38,64,5,0.8,55,47,晴/晴,14℃/3℃,西南风≤3级/南风≤3级
2017-11-05,130,轻度污染,101,120,6,1.3,71,37,晴/多云,15℃/4℃,南风≤3级/北风≤3级
2017-11-06,201,重度污染,152,144,5,1.5,71,56,多云/多云,15℃/4℃,北风≤3级/西北风≤3级
2017-11-07,111,轻度污染,81,99,3,1.0,44,66,晴/晴,18℃/4℃,西北风3-4级/北风≤3级
2017-11-08,63,良,20,45,6,0.8,52,30,多云/阴,15℃/4℃,南风≤3级/北风≤3级
2017-11-09,78,良,53,94,6,1.4,65,22,阴/阴,13℃/5℃,西北风≤3级/西北风3-4级
2017-11-10,39,优,7,37,2,0.3,15,58,晴/晴,11℃/-1℃,西北风3-4级/北风≤3级
2017-11-11,46,优,18,38,4,0.5,37,36,晴/多云,10℃/0℃,南风≤3级/南风≤3级
2017-11-12,78,良,56,93,6,1.0,64,15,多云/晴,11℃/0℃,西风≤3级/西北风≤3级
2017-11-13,60,良,26,71,3,0.6,31,61,晴/晴,12℃/0℃,北风4～5级/西北风3～4级
2017-11-14,32,优,11,32,3,0.5,27,62,晴/晴,8℃/-4℃,西北风<3级/北风<3级
2017-11-15,46,优,16,38,3,0.5,38,60,晴/晴,8℃/-2℃,南风<3级/东南风<3级
2017-11-16,90,良,58,87,10,1.4,73,19,晴/阴,8℃/-1℃,南风<3级/北风3～4级
2017-11-17,55,良,22,58,4,0.7,31,64,多云/晴,6℃/-4℃,北风5～6级/北风5～6级
2017-11-18,54,良,40,62,7,0.6,36,60,晴/晴,5℃/-6℃,西风3～4级/北风<3级
2017-11-19,117,轻度污染,89,118,9,1.4,73,17,多云/多云,6℃/-5℃,西南风<3级/西北风<3级
2017-11-20,135,轻度污染,105,129,10,1.9,86,29,晴/多云,9℃/-3℃,西南风<3级/南风<3级
2017-11-21,158,中度污染,119,158,12,2.0,86,37,多云/晴,8℃/-2℃,西北风3～4级/西北风<3级
2017-11-22,33,优,7,31,3,0.4,18,62,晴/晴,7℃/-5℃,西北风4～5级/西风<3级
2017-11-23,30,优,7,29,3,0.4,21,52,多云/多云,7℃/-4℃,西风<3级/西风<3级
2017-11-24,47,优,22,50,7,0.6,35,52,多云/多云,7℃/-5℃,西南风3～4级/北风<3级
2017-11-25,76,良,39,74,7,1.0,59,25,阴/多云,7℃/-4℃,南风<3级/北风3～4级
2017-11-26,30,优,12,30,3,0.4,26,61,晴/晴,4℃/-4℃,北风<3级/南风<3级
2017-11-27,93,良,70,96,10,1.4,72,13,晴/多云,5℃/-4℃,西南风<3级/北风<3级
2017-11-28,64,良,37,76,4,0.9,38,64,晴/晴,7℃/-5℃,西北风4～5级/东北风3～4级
2017-11-29,43,优,14,36,4,0.5,36,43,多云/多云,1℃/-6℃,南风<3级/北风<3级
2017-11-30,55,良,26,52,7,0.8,44,17,晴/晴,4℃/-6℃,西南风<3级/西南风<3级
2017-12-01,87,良,73,106,11,1.2,71,0,晴/晴,5℃/-6℃,西南风<3级/南风<3级
2017-12-02,162,中度污染,152,220,17,2.0,108,0,晴/多云,6℃/-4℃,南风<3级/东北风<3级
2017-12-03,254,重度污染,48,77,6,3.0,39,0,多云/晴,5℃/-5℃,北风3～4级/北风3～4级
2017-12-04,28,优,6,22,2,0.5,18,0,多云/多云,4℃/-6℃,西北风3～4级/西南风<3级
2017-12-05,77,良,25,51,6,1.0,49,0,晴/多云,7℃/-4℃,西南风<3级/西南风<3级
2017-12-06,82,良,23,52,7,1.0,42,0,晴/多云,8℃/-4℃,北风<3级/北风<3级
2017-12-07,29,优,9,28,5,0.3,21,0,多云/晴,5℃/-5℃,西北风3～4级/西南风<3级
2017-12-08,28,优,23,48,6,0.5,49,0,晴/晴,6℃/-4℃,西南风<3级/北风<3级
2017-12-09,77,良,34,63,8,1.4,64,0,多云/晴,6℃/-4℃,西南风<3级/西北风3～4级
2017-12-10,30,优,7,46,3,0.3,15,0,晴/多云,4℃/-5℃,西北风4～5级/东北风<3级
2017-12-11,39,优,6,21,3,0.5,17,0,晴/晴,2℃/-8℃,北风3～4级/东北风<3级
2017-12-12,23,优,14,27,5,0.3,33,0,多云/晴,-1℃/-8℃,东风<3级/北风<3级
2017-12-13,65,良,32,50,8,1.0,54,22,晴/多云,0℃/-5℃,东风<3级/东南风<3级
2017-12-14,97,良,74,87,19,1.9,71,13,阴/多云,0℃/-4℃,南风<3级/北风<3级
2017-12-15,51,良,33,55,7,0.9,34,57,多云/晴,3℃/-6℃,北风3～4级/西北风<3级
2017-12-16,41,优,8,39,3,0.3,13,64,晴/晴,0℃/-8℃,西北风3～4级/西风<3级
2017-12-17,68,良,28,52,7,0.9,54,56,晴/晴,5℃/-4℃,西南风<3级/西北风<3级
2017-12-18,47,优,12,47,4,0.5,21,63,晴/晴,6℃/-6℃,西北风3～4级/西北风<3级
2017-12-19,65,良,37,72,9,0.9,52,33,多云/阴,4℃/-4℃,西南风3～4级/北风<3级
2017-12-20,53,良,20,43,5,0.6,42,64,多云/晴,7℃/-5℃,北风<3级/西南风<3级
2017-12-21,98,良,53,77,13,1.4,78,20,晴/晴,7℃/-6℃,西南风<3级/北风<3级
2017-12-22,72,良,36,61,9,1.2,57,62,多云/多云,11℃/-6℃,北风3～4级/北风<3级
2017-12-23,79,良,32,57,11,1.0,63,19,多云/多云,6℃/-3℃,西南风<3级/西北风<3级
2017-12-24,49,优,13,49,4,0.5,16,73,晴/晴,6℃/-6℃,西北风3～4级/西南风<3级
2017-12-25,62,良,31,50,10,0.7,49,43,晴/晴,5℃/-4℃,南风<3级/北风<3级
2017-12-26,59,良,25,44,7,0.7,48,47,晴/多云,4℃/-6℃,南风<3级/南风<3级
2017-12-27,99,良,76,89,11,1.5,71,15,多云/晴,4℃/-5℃,北风<3级/北风<3级
2017-12-28,143,轻度污染,109,110,13,1.9,70,19,晴/晴,4℃/-4℃,北风<3级/北风<3级
2017-12-29,225,重度污染,175,168,6,2.9,86,11,多云/多云,2℃/-4℃,南风<3级/南风<3级
2017-12-30,145,轻度污染,111,118,5,2.0,62,52,雾/晴,6℃/-6℃,北风3～4级/北风<3级
2017-12-31,64,良,32,67,6,1.0,51,35,晴/晴,5℃/-6℃,南风<3级/北风<3级
2018-01-01,60,良,33,61,10,1.1,48,41,晴/多云,3℃/-6℃,东北风<3级/东北风<3级
2018-01-02,49,优,27,49,7,0.9,35,50,多云/多云,3℃/-5℃,东北风<3级/北风<3级
2018-01-03,29,优,11,28,5,0.4,23,55,多云/多云,2℃/-5℃,北风<3级/东北风<3级
2018-01-04,44,优,15,29,5,0.5,35,42,阴/阴,-1℃/-7℃,东北风<3级/西南风<3级
2018-01-05,69,良,32,53,9,1.0,55,39,多云/晴,3℃/-6℃,西北风<3级/北风<3级
2018-01-06,52,良,16,29,6,0.6,41,53,多云/阴,2℃/-4℃,西南风<3级/西南风<3级
2018-01-07,59,良,38,57,11,0.9,47,55,阴/多云,2℃/-4℃,西风<3级/北风3～4级
2018-01-08,55,良,12,60,4,0.3,12,66,晴/晴,2℃/-6℃,西北风4～5级/西北风<3级
2018-01-09,35,优,7,34,3,0.3,14,69,晴/晴,2℃/-8℃,西北风3～4级/西北风<3级
2018-01-10,35,优,6,20,3,0.3,10,69,晴/晴,-2℃/-10℃,西北风4～5级/北风<3级
2018-01-11,34,优,12,23,5,0.5,27,60,晴/晴,-1℃/-10℃,北风<3级/西风<3级
2018-01-12,94,良,59,79,12,1.4,75,23,晴/晴,2℃/-8℃,西南风<3级/西北风<3级
2018-01-13,137,轻度污染,104,120,16,1.8,86,18,多云/多云,3℃/-7℃,南风<3级/北风<3级
2018-01-14,175,中度污染,132,137,14,1.8,77,45,晴/多云,6℃/-5℃,西北风<3级/东北风<3级
2018-01-15,64,良,32,57,9,1.0,51,46,阴/多云,2℃/-5℃,东南风<3级/北风<3级
2018-01-16,114,轻度污染,45,178,6,0.8,46,60,多云/多云,5℃/-5℃,南风<3级/南风<3级
2018-01-17,77,良,41,103,9,1.1,53,67,多云/晴,6℃/-7℃,北风<3级/西北风<3级
2018-01-18,101,轻度污染,62,104,12,1.3,81,21,晴/晴,5℃/-6℃,西南风<3级/南风<3级
2018-01-19,107,轻度污染,80,121,15,1.6,80,40,晴/晴,7℃/-4℃,北风<3级/北风<3级
2018-01-20,65,良,31,75,9,0.9,52,35,晴/多云,3℃/-6℃,东南风<3级/东南风<3级
2018-01-21,63,良,36,76,21,1.3,48,32,阴/小雪,0℃/-5℃,东北风<3级/东风<3级
2018-01-22,46,优,22,46,5,0.7,28,71,小雪/多云,-3℃/-10℃,东风<3级/北风3～4级
